t test_acc train_acc W_norm W_2_norm b_norm b_2_norm Z_2_norm time
17051 8.7540e-01 8.9912e-01 1.9569e+01 6.2187e+00 8.3458e+00 3.1009e-01 6.6047e+04 7.0535e+02
17087 8.7520e-01 8.9907e-01 1.9558e+01 6.1915e+00 8.3468e+00 2.3894e-01 6.6030e+04 7.0673e+02
17123 8.7620e-01 8.9955e-01 1.9535e+01 6.1861e+00 8.3654e+00 3.6129e-01 6.6041e+04 7.0811e+02
17159 8.7640e-01 8.9955e-01 1.9540e+01 6.1803e+00 8.3647e+00 3.7157e-01 6.6039e+04 7.0948e+02
17195 8.7620e-01 8.9912e-01 1.9547e+01 6.1983e+00 8.3594e+00 3.3574e-01 6.6041e+04 7.1085e+02
17231 8.7680e-01 8.9940e-01 1.9567e+01 6.2079e+00 8.3560e+00 4.0797e-01 6.6094e+04 7.1223e+02
17267 8.7600e-01 8.9893e-01 1.9598e+01 6.2134e+00 8.3992e+00 3.2571e-01 6.6152e+04 7.1360e+02
17304 8.7680e-01 8.9898e-01 1.9626e+01 6.2144e+00 8.4204e+00 2.1022e-01 6.6206e+04 7.1504e+02
17340 8.7360e-01 8.9912e-01 1.9634e+01 6.2139e+00 8.4225e+00 3.1201e-01 6.6210e+04 7.1640e+02
17377 8.7360e-01 8.9807e-01 1.9618e+01 6.2296e+00 8.4326e+00 2.1845e-01 6.6195e+04 7.1783e+02
17413 8.7480e-01 8.9907e-01 1.9593e+01 6.2181e+00 8.4487e+00 2.1043e-01 6.6192e+04 7.1919e+02
17450 8.7580e-01 8.9935e-01 1.9564e+01 6.1891e+00 8.4718e+00 3.2625e-01 6.6252e+04 7.2061e+02
17487 8.7640e-01 8.9950e-01 1.9554e+01 6.1817e+00 8.4743e+00 5.9505e-01 6.6267e+04 7.2202e+02
17523 8.7540e-01 8.9907e-01 1.9584e+01 6.1733e+00 8.4258e+00 3.1891e-01 6.6306e+04 7.2339e+02
17560 8.7560e-01 8.9937e-01 1.9595e+01 6.1827e+00 8.4266e+00 4.0812e-01 6.6350e+04 7.2480e+02
17597 8.7760e-01 8.9918e-01 1.9589e+01 6.1858e+00 8.4086e+00 4.2145e-01 6.6374e+04 7.2622e+02
17634 8.7660e-01 8.9912e-01 1.9571e+01 6.1907e+00 8.3412e+00 3.8681e-01 6.6330e+04 7.2763e+02
17671 8.7340e-01 8.9865e-01 1.9568e+01 6.1895e+00 8.3269e+00 3.1861e-01 6.6354e+04 7.2905e+02
17708 8.7420e-01 8.9873e-01 1.9573e+01 6.2008e+00 8.3190e+00 4.8036e-01 6.6383e+04 7.3046e+02
17746 8.7440e-01 8.9883e-01 1.9565e+01 6.2163e+00 8.2737e+00 3.4368e-01 6.6382e+04 7.3191e+02
17783 8.7220e-01 8.9815e-01 1.9573e+01 6.2248e+00 8.3170e+00 3.0276e-01 6.6415e+04 7.3332e+02
17821 8.7160e-01 8.9900e-01 1.9581e+01 6.2000e+00 8.3294e+00 4.2380e-01 6.6399e+04 7.3477e+02
17858 8.7260e-01 8.9882e-01 1.9594e+01 6.2040e+00 8.3103e+00 2.7969e-01 6.6429e+04 7.3619e+02
17896 8.7240e-01 8.9918e-01 1.9578e+01 6.1875e+00 8.3319e+00 2.8566e-01 6.6442e+04 7.3764e+02
17933 8.7320e-01 8.9930e-01 1.9567e+01 6.1915e+00 8.3086e+00 4.5547e-01 6.6421e+04 7.3905e+02
17971 8.7440e-01 8.9940e-01 1.9580e+01 6.2071e+00 8.3192e+00 3.3672e-01 6.6466e+04 7.4050e+02
18009 8.7380e-01 8.9923e-01 1.9584e+01 6.2008e+00 8.3051e+00 4.5138e-01 6.6478e+04 7.4195e+02
18047 8.7320e-01 8.9977e-01 1.9587e+01 6.2057e+00 8.2767e+00 2.7183e-01 6.6520e+04 7.4341e+02
18085 8.7480e-01 8.9972e-01 1.9590e+01 6.1893e+00 8.2631e+00 2.5327e-01 6.6532e+04 7.4487e+02
18123 8.7440e-01 8.9922e-01 1.9612e+01 6.1814e+00 8.2617e+00 4.0692e-01 6.6572e+04 7.4632e+02
18161 8.7460e-01 8.9927e-01 1.9636e+01 6.1539e+00 8.2286e+00 4.2101e-01 6.6557e+04 7.4777e+02
18199 8.7460e-01 8.9843e-01 1.9627e+01 6.1543e+00 8.2047e+00 5.1251e-01 6.6592e+04 7.4923e+02
18237 8.7420e-01 8.9915e-01 1.9643e+01 6.1676e+00 8.1944e+00 3.4695e-01 6.6569e+04 7.5068e+02
18276 8.7340e-01 8.9920e-01 1.9648e+01 6.1848e+00 8.2198e+00 4.6777e-01 6.6581e+04 7.5217e+02
18314 8.7360e-01 8.9892e-01 1.9657e+01 6.1961e+00 8.1550e+00 3.9964e-01 6.6580e+04 7.5362e+02
18353 8.7600e-01 8.9892e-01 1.9666e+01 6.1570e+00 8.2166e+00 4.6259e-01 6.6660e+04 7.5511e+02
18391 8.7720e-01 8.9935e-01 1.9676e+01 6.1665e+00 8.2079e+00 2.7396e-01 6.6671e+04 7.5657e+02
18430 8.7640e-01 8.9862e-01 1.9700e+01 6.1764e+00 8.1897e+00 2.3200e-01 6.6722e+04 7.5805e+02
18469 8.7600e-01 8.9855e-01 1.9695e+01 6.1862e+00 8.2037e+00 3.3283e-01 6.6789e+04 7.5954e+02
18508 8.7480e-01 8.9935e-01 1.9725e+01 6.2023e+00 8.2115e+00 3.7246e-01 6.6850e+04 7.6103e+02
18547 8.7440e-01 8.9943e-01 1.9734e+01 6.2007e+00 8.2123e+00 4.1337e-01 6.6855e+04 7.6252e+02
18586 8.7380e-01 8.9855e-01 1.9747e+01 6.1678e+00 8.1869e+00 2.8550e-01 6.6845e+04 7.6401e+02
18625 8.7500e-01 8.9885e-01 1.9751e+01 6.1738e+00 8.2034e+00 2.2162e-01 6.6894e+04 7.6550e+02
18664 8.7520e-01 8.9867e-01 1.9742e+01 6.1921e+00 8.1894e+00 2.7653e-01 6.6916e+04 7.6699e+02
18703 8.7460e-01 8.9822e-01 1.9750e+01 6.2189e+00 8.1660e+00 3.0041e-01 6.6927e+04 7.6848e+02
18743 8.7580e-01 8.9912e-01 1.9768e+01 6.2240e+00 8.1815e+00 3.6110e-01 6.6972e+04 7.7001e+02
18782 8.7620e-01 8.9887e-01 1.9766e+01 6.2287e+00 8.2037e+00 3.4237e-01 6.6941e+04 7.7150e+02
18822 8.7740e-01 8.9933e-01 1.9760e+01 6.2406e+00 8.1868e+00 3.0868e-01 6.6971e+04 7.7302e+02
18861 8.7640e-01 8.9968e-01 1.9762e+01 6.2512e+00 8.2102e+00 3.4360e-01 6.6997e+04 7.7451e+02
18901 8.7680e-01 8.9883e-01 1.9769e+01 6.2238e+00 8.2017e+00 4.6616e-01 6.6999e+04 7.7604e+02
18941 8.7560e-01 8.9910e-01 1.9796e+01 6.2011e+00 8.2023e+00 4.1232e-01 6.7008e+04 7.7756e+02
18981 8.7540e-01 8.9898e-01 1.9787e+01 6.2214e+00 8.2258e+00 4.3268e-01 6.6997e+04 7.7909e+02
19021 8.7420e-01 8.9922e-01 1.9801e+01 6.2349e+00 8.2472e+00 4.4960e-01 6.7033e+04 7.8063e+02
19061 8.7540e-01 8.9950e-01 1.9807e+01 6.2174e+00 8.2605e+00 3.3296e-01 6.7019e+04 7.8216e+02
19101 8.7620e-01 8.9992e-01 1.9807e+01 6.2202e+00 8.2416e+00 3.4191e-01 6.7035e+04 7.8369e+02
19141 8.7300e-01 8.9913e-01 1.9801e+01 6.2211e+00 8.2500e+00 2.9964e-01 6.7057e+04 7.8523e+02
19181 8.7300e-01 8.9993e-01 1.9805e+01 6.2272e+00 8.2364e+00 4.1016e-01 6.7022e+04 7.8676e+02
19222 8.7340e-01 8.9933e-01 1.9785e+01 6.2167e+00 8.2494e+00 3.9810e-01 6.7048e+04 7.8833e+02
19262 8.7440e-01 8.9942e-01 1.9814e+01 6.2058e+00 8.2527e+00 3.1594e-01 6.7076e+04 7.8987e+02
19303 8.7520e-01 8.9952e-01 1.9792e+01 6.2052e+00 8.2855e+00 3.7686e-01 6.7114e+04 7.9143e+02
19343 8.7460e-01 8.9918e-01 1.9818e+01 6.1998e+00 8.2928e+00 2.6853e-01 6.7254e+04 7.9297e+02
19384 8.7440e-01 8.9917e-01 1.9800e+01 6.2008e+00 8.2818e+00 4.6362e-01 6.7220e+04 7.9454e+02
19425 8.7540e-01 8.9950e-01 1.9836e+01 6.1722e+00 8.2391e+00 2.1060e-01 6.7253e+04 7.9611e+02
19466 8.7500e-01 8.9998e-01 1.9830e+01 6.1895e+00 8.2099e+00 4.7078e-01 6.7240e+04 7.9767e+02
19507 8.7420e-01 8.9918e-01 1.9839e+01 6.1754e+00 8.2045e+00 3.6443e-01 6.7238e+04 7.9924e+02
19548 8.7460e-01 8.9898e-01 1.9858e+01 6.1660e+00 8.2204e+00 2.7721e-01 6.7291e+04 8.0081e+02
19589 8.7480e-01 8.9955e-01 1.9854e+01 6.1909e+00 8.2158e+00 3.7173e-01 6.7324e+04 8.0238e+02
19630 8.7580e-01 9.0002e-01 1.9845e+01 6.1929e+00 8.2265e+00 4.6455e-01 6.7265e+04 8.0394e+02
19671 8.7600e-01 8.9993e-01 1.9834e+01 6.2352e+00 8.2460e+00 2.5076e-01 6.7288e+04 8.0550e+02
19713 8.7480e-01 9.0045e-01 1.9833e+01 6.2064e+00 8.2778e+00 4.2256e-01 6.7310e+04 8.0711e+02
19754 8.7520e-01 8.9988e-01 1.9836e+01 6.1890e+00 8.2410e+00 4.9133e-01 6.7321e+04 8.0868e+02
19796 8.7540e-01 8.9900e-01 1.9857e+01 6.1773e+00 8.2498e+00 2.4039e-01 6.7326e+04 8.1029e+02
19838 8.7640e-01 8.9867e-01 1.9838e+01 6.1616e+00 8.2316e+00 2.7086e-01 6.7301e+04 8.1190e+02
19879 8.7420e-01 8.9908e-01 1.9810e+01 6.1470e+00 8.2948e+00 3.7569e-01 6.7284e+04 8.1348e+02
19921 8.7540e-01 8.9945e-01 1.9808e+01 6.1099e+00 8.3670e+00 4.1552e-01 6.7322e+04 8.1508e+02
19963 8.7580e-01 8.9917e-01 1.9814e+01 6.1010e+00 8.3571e+00 3.7786e-01 6.7366e+04 8.1669e+02
20005 8.7760e-01 8.9912e-01 1.9816e+01 6.1152e+00 8.3544e+00 5.2772e-01 6.7390e+04 8.1830e+02
20047 8.7740e-01 8.9833e-01 1.9834e+01 6.1185e+00 8.3373e+00 4.3136e-01 6.7394e+04 8.1991e+02
20089 8.7560e-01 8.9882e-01 1.9848e+01 6.1344e+00 8.2962e+00 4.2960e-01 6.7382e+04 8.2151e+02
20132 8.7780e-01 8.9835e-01 1.9814e+01 6.1512e+00 8.2514e+00 3.8634e-01 6.7348e+04 8.2315e+02
20174 8.7660e-01 8.9905e-01 1.9805e+01 6.1600e+00 8.2383e+00 4.4390e-01 6.7360e+04 8.2476e+02
20216 8.7320e-01 8.9882e-01 1.9809e+01 6.1581e+00 8.2107e+00 4.0718e-01 6.7387e+04 8.2636e+02
20259 8.7460e-01 8.9877e-01 1.9818e+01 6.1768e+00 8.1767e+00 4.4317e-01 6.7421e+04 8.2799e+02
20302 8.7280e-01 8.9797e-01 1.9841e+01 6.1697e+00 8.1634e+00 5.1727e-01 6.7431e+04 8.2964e+02
20344 8.7400e-01 8.9858e-01 1.9819e+01 6.1741e+00 8.1752e+00 4.0187e-01 6.7409e+04 8.3125e+02
20387 8.7400e-01 8.9853e-01 1.9844e+01 6.1734e+00 8.1788e+00 3.5170e-01 6.7441e+04 8.3289e+02
20430 8.7460e-01 8.9857e-01 1.9831e+01 6.1831e+00 8.1909e+00 2.9020e-01 6.7421e+04 8.3453e+02
20473 8.7640e-01 8.9857e-01 1.9859e+01 6.1712e+00 8.2213e+00 4.3120e-01 6.7541e+04 8.3617e+02
20516 8.7640e-01 8.9850e-01 1.9846e+01 6.1459e+00 8.2373e+00 2.7531e-01 6.7524e+04 8.3781e+02
20559 8.7620e-01 8.9885e-01 1.9854e+01 6.1466e+00 8.2631e+00 4.7490e-01 6.7552e+04 8.3944e+02
20603 8.7580e-01 8.9865e-01 1.9844e+01 6.1565e+00 8.2238e+00 4.6221e-01 6.7524e+04 8.4113e+02
20646 8.7780e-01 8.9895e-01 1.9844e+01 6.1742e+00 8.2008e+00 3.6527e-01 6.7561e+04 8.4277e+02
20689 8.7500e-01 8.9867e-01 1.9844e+01 6.1657e+00 8.1587e+00 3.3211e-01 6.7556e+04 8.4441e+02
20733 8.7340e-01 8.9903e-01 1.9839e+01 6.1641e+00 8.2116e+00 3.5514e-01 6.7593e+04 8.4609e+02
20777 8.7500e-01 8.9890e-01 1.9832e+01 6.1691e+00 8.2532e+00 4.1531e-01 6.7594e+04 8.4775e+02
20820 8.7700e-01 8.9923e-01 1.9810e+01 6.1857e+00 8.2533e+00 5.4597e-01 6.7641e+04 8.4940e+02
20864 8.7240e-01 8.9815e-01 1.9807e+01 6.1963e+00 8.2885e+00 3.4340e-01 6.7660e+04 8.5109e+02
20908 8.7400e-01 8.9883e-01 1.9809e+01 6.1902e+00 8.2939e+00 4.6344e-01 6.7612e+04 8.5277e+02
20952 8.7260e-01 8.9790e-01 1.9805e+01 6.1843e+00 8.3171e+00 3.0819e-01 6.7653e+04 8.5445e+02
20996 8.7200e-01 8.9820e-01 1.9818e+01 6.2032e+00 8.3399e+00 3.3375e-01 6.7691e+04 8.5613e+02
21040 8.7480e-01 8.9917e-01 1.9811e+01 6.2012e+00 8.3376e+00 4.0846e-01 6.7692e+04 8.5781e+02
21085 8.7520e-01 8.9927e-01 1.9808e+01 6.2246e+00 8.3544e+00 3.3522e-01 6.7711e+04 8.5953e+02
21129 8.7620e-01 8.9983e-01 1.9802e+01 6.2371e+00 8.3412e+00 2.5226e-01 6.7769e+04 8.6121e+02
21173 8.7620e-01 8.9915e-01 1.9793e+01 6.2436e+00 8.3717e+00 4.2750e-01 6.7793e+04 8.6288e+02
21218 8.7500e-01 8.9813e-01 1.9782e+01 6.2316e+00 8.3746e+00 4.0486e-01 6.7818e+04 8.6461e+02
21263 8.7340e-01 8.9822e-01 1.9745e+01 6.1876e+00 8.3712e+00 3.4712e-01 6.7785e+04 8.6632e+02
21307 8.7480e-01 8.9820e-01 1.9760e+01 6.2059e+00 8.3511e+00 3.4186e-01 6.7860e+04 8.6799e+02
21352 8.7280e-01 8.9837e-01 1.9781e+01 6.1858e+00 8.3421e+00 5.0013e-01 6.7886e+04 8.6971e+02
21397 8.7420e-01 8.9885e-01 1.9756e+01 6.2021e+00 8.3907e+00 4.3557e-01 6.7890e+04 8.7144e+02
21442 8.7540e-01 8.9825e-01 1.9776e+01 6.1908e+00 8.3539e+00 2.6666e-01 6.7886e+04 8.7316e+02
21487 8.7740e-01 8.9868e-01 1.9808e+01 6.2060e+00 8.3257e+00 3.1987e-01 6.7908e+04 8.7487e+02
21533 8.7820e-01 8.9873e-01 1.9782e+01 6.1716e+00 8.3793e+00 5.2416e-01 6.7922e+04 8.7663e+02
21578 8.7500e-01 8.9852e-01 1.9769e+01 6.1459e+00 8.3876e+00 4.3611e-01 6.7976e+04 8.7835e+02
21623 8.7340e-01 8.9868e-01 1.9776e+01 6.1573e+00 8.3968e+00 3.8579e-01 6.7984e+04 8.8006e+02
21669 8.7480e-01 8.9877e-01 1.9750e+01 6.1634e+00 8.3959e+00 3.2897e-01 6.8019e+04 8.8182e+02
21714 8.7620e-01 8.9850e-01 1.9748e+01 6.1512e+00 8.3867e+00 4.2635e-01 6.8039e+04 8.8355e+02
21760 8.7580e-01 8.9917e-01 1.9770e+01 6.1684e+00 8.4021e+00 6.1854e-01 6.8093e+04 8.8530e+02
21806 8.7400e-01 8.9850e-01 1.9783e+01 6.1575e+00 8.4296e+00 3.9038e-01 6.8132e+04 8.8706e+02
21852 8.7560e-01 8.9927e-01 1.9794e+01 6.1449e+00 8.4423e+00 5.1306e-01 6.8174e+04 8.8882e+02
21898 8.7480e-01 8.9832e-01 1.9793e+01 6.1218e+00 8.4303e+00 3.6481e-01 6.8191e+04 8.9058e+02
21944 8.7420e-01 8.9878e-01 1.9804e+01 6.1244e+00 8.4369e+00 4.3724e-01 6.8191e+04 8.9234e+02
21990 8.7620e-01 8.9967e-01 1.9848e+01 6.1323e+00 8.4086e+00 3.1426e-01 6.8194e+04 8.9409e+02
22036 8.7700e-01 8.9920e-01 1.9861e+01 6.1311e+00 8.4134e+00 3.2271e-01 6.8233e+04 8.9584e+02
22083 8.7680e-01 8.9955e-01 1.9869e+01 6.1226e+00 8.4239e+00 3.6015e-01 6.8243e+04 8.9763e+02
22129 8.7580e-01 8.9955e-01 1.9862e+01 6.1355e+00 8.4595e+00 2.8411e-01 6.8221e+04 8.9939e+02
22176 8.7540e-01 8.9917e-01 1.9865e+01 6.1406e+00 8.4569e+00 4.3405e-01 6.8246e+04 9.0118e+02
22223 8.7620e-01 8.9838e-01 1.9849e+01 6.1271e+00 8.4353e+00 3.9858e-01 6.8278e+04 9.0298e+02
22269 8.7640e-01 8.9855e-01 1.9882e+01 6.1172e+00 8.4513e+00 4.0950e-01 6.8312e+04 9.0473e+02
22316 8.7860e-01 8.9948e-01 1.9903e+01 6.1067e+00 8.4482e+00 3.9082e-01 6.8315e+04 9.0652e+02
22363 8.7640e-01 8.9915e-01 1.9895e+01 6.0929e+00 8.4648e+00 2.3556e-01 6.8303e+04 9.0832e+02
22410 8.7800e-01 8.9947e-01 1.9890e+01 6.1308e+00 8.4488e+00 4.1708e-01 6.8294e+04 9.1013e+02
22457 8.7760e-01 8.9940e-01 1.9890e+01 6.1405e+00 8.4731e+00 3.7245e-01 6.8383e+04 9.1192e+02
22505 8.7840e-01 8.9957e-01 1.9901e+01 6.1366e+00 8.4685e+00 2.5362e-01 6.8480e+04 9.1376e+02
22552 8.7540e-01 8.9953e-01 1.9902e+01 6.1457e+00 8.4732e+00 4.8444e-01 6.8509e+04 9.1557e+02
22599 8.7520e-01 8.9973e-01 1.9910e+01 6.1451e+00 8.5287e+00 3.7559e-01 6.8565e+04 9.1737e+02
22647 8.7360e-01 8.9860e-01 1.9903e+01 6.1775e+00 8.5594e+00 2.4206e-01 6.8559e+04 9.1921e+02
22695 8.7440e-01 8.9955e-01 1.9874e+01 6.1731e+00 8.5573e+00 5.7741e-01 6.8605e+04 9.2104e+02
22742 8.7600e-01 8.9980e-01 1.9876e+01 6.1634e+00 8.5541e+00 2.9955e-01 6.8578e+04 9.2283e+02
22790 8.7620e-01 8.9980e-01 1.9887e+01 6.1729e+00 8.5141e+00 5.7164e-01 6.8539e+04 9.2467e+02
22838 8.7700e-01 9.0013e-01 1.9903e+01 6.1640e+00 8.5253e+00 3.5251e-01 6.8572e+04 9.2650e+02
22886 8.7560e-01 8.9952e-01 1.9903e+01 6.1606e+00 8.5162e+00 4.6365e-01 6.8580e+04 9.2833e+02
22934 8.7540e-01 8.9948e-01 1.9894e+01 6.1738e+00 8.4570e+00 3.7999e-01 6.8562e+04 9.3016e+02
22983 8.7560e-01 8.9888e-01 1.9907e+01 6.1594e+00 8.4753e+00 2.7725e-01 6.8601e+04 9.3203e+02
23031 8.7560e-01 8.9837e-01 1.9931e+01 6.1568e+00 8.4774e+00 5.4776e-01 6.8621e+04 9.3386e+02
23080 8.7620e-01 8.9950e-01 1.9949e+01 6.1814e+00 8.5043e+00 3.9928e-01 6.8713e+04 9.3573e+02
23128 8.7620e-01 8.9933e-01 1.9969e+01 6.1584e+00 8.4834e+00 4.0710e-01 6.8733e+04 9.3757e+02
23177 8.7460e-01 9.0012e-01 1.9990e+01 6.1553e+00 8.5015e+00 2.7211e-01 6.8839e+04 9.3943e+02
23226 8.7440e-01 8.9978e-01 1.9992e+01 6.1232e+00 8.5369e+00 3.9405e-01 6.8832e+04 9.4130e+02
23274 8.7400e-01 9.0000e-01 2.0009e+01 6.1263e+00 8.5489e+00 4.6715e-01 6.8902e+04 9.4314e+02
23323 8.7420e-01 9.0002e-01 1.9997e+01 6.1416e+00 8.5492e+00 4.7063e-01 6.8911e+04 9.4503e+02
23373 8.7480e-01 8.9958e-01 1.9974e+01 6.1338e+00 8.5198e+00 3.1892e-01 6.8901e+04 9.4694e+02
23422 8.7540e-01 9.0000e-01 1.9979e+01 6.1594e+00 8.4840e+00 3.3350e-01 6.8896e+04 9.4881e+02
23471 8.7620e-01 9.0048e-01 1.9998e+01 6.1837e+00 8.5110e+00 5.8194e-01 6.8968e+04 9.5067e+02
23520 8.7400e-01 9.0020e-01 2.0014e+01 6.1689e+00 8.5017e+00 3.5449e-01 6.9000e+04 9.5253e+02
23570 8.7140e-01 8.9997e-01 2.0027e+01 6.1796e+00 8.5094e+00 4.3181e-01 6.9028e+04 9.5445e+02
23620 8.7340e-01 8.9978e-01 2.0044e+01 6.2064e+00 8.4931e+00 3.4457e-01 6.9055e+04 9.5636e+02
23669 8.7420e-01 8.9940e-01 2.0058e+01 6.1564e+00 8.4397e+00 4.3048e-01 6.9065e+04 9.5823e+02
23719 8.7500e-01 8.9977e-01 2.0047e+01 6.1602e+00 8.4320e+00 3.5413e-01 6.9046e+04 9.6013e+02
23769 8.7220e-01 8.9932e-01 2.0036e+01 6.1796e+00 8.4400e+00 3.0956e-01 6.9044e+04 9.6204e+02
23819 8.7600e-01 8.9933e-01 2.0043e+01 6.1632e+00 8.4865e+00 3.4370e-01 6.9093e+04 9.6395e+02
23869 8.7460e-01 8.9940e-01 2.0053e+01 6.1530e+00 8.4994e+00 3.5377e-01 6.9082e+04 9.6585e+02
23919 8.7640e-01 8.9972e-01 2.0079e+01 6.1276e+00 8.4392e+00 2.7773e-01 6.9125e+04 9.6775e+02
23970 8.7540e-01 9.0000e-01 2.0089e+01 6.1132e+00 8.4447e+00 3.3515e-01 6.9099e+04 9.6970e+02
24020 8.7620e-01 8.9987e-01 2.0100e+01 6.1340e+00 8.4611e+00 4.1062e-01 6.9130e+04 9.7161e+02
24071 8.7720e-01 9.0080e-01 2.0077e+01 6.1573e+00 8.5009e+00 4.4696e-01 6.9128e+04 9.7356e+02
24121 8.7420e-01 8.9987e-01 2.0085e+01 6.1239e+00 8.5184e+00 4.6357e-01 6.9127e+04 9.7546e+02
24172 8.7420e-01 8.9895e-01 2.0098e+01 6.1133e+00 8.4952e+00 2.6477e-01 6.9169e+04 9.7741e+02
24223 8.7360e-01 8.9915e-01 2.0083e+01 6.1031e+00 8.4690e+00 3.3715e-01 6.9148e+04 9.7935e+02
24274 8.7420e-01 8.9925e-01 2.0119e+01 6.0818e+00 8.5051e+00 3.1737e-01 6.9190e+04 9.8131e+02
24325 8.7560e-01 8.9938e-01 2.0110e+01 6.0959e+00 8.5027e+00 1.6450e-01 6.9222e+04 9.8326e+02
24376 8.7540e-01 8.9905e-01 2.0121e+01 6.0910e+00 8.4542e+00 2.8289e-01 6.9209e+04 9.8519e+02
24428 8.7520e-01 8.9918e-01 2.0125e+01 6.0970e+00 8.4501e+00 2.8958e-01 6.9257e+04 9.8717e+02
24479 8.7420e-01 8.9887e-01 2.0131e+01 6.1061e+00 8.4927e+00 4.9894e-01 6.9297e+04 9.8912e+02
24531 8.7500e-01 8.9902e-01 2.0159e+01 6.0819e+00 8.5283e+00 4.4369e-01 6.9371e+04 9.9109e+02
24582 8.7420e-01 8.9907e-01 2.0167e+01 6.0629e+00 8.5047e+00 4.4291e-01 6.9411e+04 9.9303e+02
24634 8.7600e-01 8.9992e-01 2.0204e+01 6.0529e+00 8.5425e+00 3.2363e-01 6.9437e+04 9.9502e+02
24686 8.7580e-01 8.9962e-01 2.0217e+01 6.0577e+00 8.5523e+00 2.7396e-01 6.9463e+04 9.9701e+02
24738 8.7540e-01 9.0002e-01 2.0232e+01 6.0741e+00 8.5596e+00 5.1969e-01 6.9512e+04 9.9899e+02
24790 8.7520e-01 8.9978e-01 2.0203e+01 6.0538e+00 8.5353e+00 3.5224e-01 6.9438e+04 1.0010e+03
24842 8.7600e-01 9.0035e-01 2.0189e+01 6.0370e+00 8.5026e+00 4.1261e-01 6.9427e+04 1.0029e+03
24894 8.7540e-01 8.9973e-01 2.0191e+01 6.0476e+00 8.5063e+00 3.9191e-01 6.9470e+04 1.0049e+03
24947 8.7460e-01 8.9985e-01 2.0203e+01 6.0557e+00 8.5304e+00 3.4395e-01 6.9557e+04 1.0069e+03
24999 8.7580e-01 9.0028e-01 2.0190e+01 6.0244e+00 8.5242e+00 2.8773e-01 6.9533e+04 1.0089e+03
25052 8.7460e-01 8.9988e-01 2.0232e+01 6.0285e+00 8.5300e+00 3.9336e-01 6.9659e+04 1.0109e+03
25104 8.7580e-01 8.9995e-01 2.0232e+01 6.0348e+00 8.5552e+00 4.0743e-01 6.9736e+04 1.0129e+03
25157 8.7380e-01 8.9987e-01 2.0223e+01 6.0635e+00 8.5260e+00 3.9978e-01 6.9694e+04 1.0149e+03
25210 8.7360e-01 9.0020e-01 2.0196e+01 6.0799e+00 8.4746e+00 4.4723e-01 6.9672e+04 1.0170e+03
25263 8.7440e-01 8.9948e-01 2.0215e+01 6.0339e+00 8.5365e+00 4.8688e-01 6.9714e+04 1.0190e+03
25316 8.7500e-01 8.9950e-01 2.0212e+01 6.0357e+00 8.5122e+00 3.7150e-01 6.9708e+04 1.0210e+03
25370 8.7480e-01 8.9970e-01 2.0216e+01 6.0058e+00 8.4944e+00 3.5841e-01 6.9726e+04 1.0230e+03
25423 8.7500e-01 8.9918e-01 2.0202e+01 5.9894e+00 8.5200e+00 3.9832e-01 6.9727e+04 1.0251e+03
25477 8.7680e-01 8.9982e-01 2.0207e+01 6.0080e+00 8.5361e+00 3.8795e-01 6.9718e+04 1.0271e+03
25530 8.7560e-01 8.9913e-01 2.0206e+01 6.0045e+00 8.5479e+00 3.2766e-01 6.9754e+04 1.0292e+03
25584 8.7720e-01 8.9922e-01 2.0236e+01 6.0288e+00 8.5062e+00 3.7326e-01 6.9768e+04 1.0312e+03
25638 8.7660e-01 8.9952e-01 2.0230e+01 6.0226e+00 8.4854e+00 3.1176e-01 6.9806e+04 1.0333e+03
25692 8.7560e-01 8.9960e-01 2.0232e+01 6.0313e+00 8.4502e+00 4.1247e-01 6.9802e+04 1.0353e+03
25746 8.7680e-01 8.9963e-01 2.0232e+01 6.0301e+00 8.4195e+00 4.5463e-01 6.9746e+04 1.0374e+03
25800 8.7660e-01 8.9992e-01 2.0235e+01 6.0303e+00 8.4422e+00 2.9943e-01 6.9724e+04 1.0394e+03
25854 8.7600e-01 8.9928e-01 2.0199e+01 5.9899e+00 8.4204e+00 5.0383e-01 6.9671e+04 1.0415e+03
25909 8.7400e-01 8.9900e-01 2.0219e+01 5.9777e+00 8.3735e+00 4.2032e-01 6.9713e+04 1.0436e+03
25963 8.7460e-01 8.9933e-01 2.0203e+01 5.9639e+00 8.3875e+00 3.9370e-01 6.9713e+04 1.0456e+03
26018 8.7380e-01 8.9982e-01 2.0212e+01 5.9603e+00 8.3772e+00 3.5629e-01 6.9742e+04 1.0477e+03
26073 8.7540e-01 8.9938e-01 2.0171e+01 5.9861e+00 8.3514e+00 3.7864e-01 6.9701e+04 1.0498e+03
26128 8.7500e-01 8.9948e-01 2.0211e+01 5.9982e+00 8.3680e+00 4.0877e-01 6.9804e+04 1.0519e+03
26183 8.7540e-01 8.9992e-01 2.0228e+01 5.9860e+00 8.3911e+00 3.4167e-01 6.9832e+04 1.0540e+03
26238 8.7440e-01 8.9982e-01 2.0219e+01 6.0120e+00 8.3965e+00 3.9448e-01 6.9831e+04 1.0561e+03
26293 8.7620e-01 8.9943e-01 2.0214e+01 6.0206e+00 8.4038e+00 4.7660e-01 6.9805e+04 1.0582e+03
26348 8.7700e-01 8.9963e-01 2.0186e+01 6.0271e+00 8.3468e+00 4.1460e-01 6.9758e+04 1.0603e+03
