t test_loss train_loss W_norm W_2_norm b_norm b_2_norm time
906 1.2420e-01 1.0322e-01 3.7507e+00 3.2196e+00 1.3093e-01 3.2542e-01 4.6719e+00
907 1.2500e-01 1.0382e-01 3.7540e+00 3.2176e+00 1.3058e-01 3.2204e-01 4.6770e+00
908 1.2700e-01 1.0410e-01 3.7545e+00 3.2244e+00 1.3265e-01 3.2462e-01 4.6821e+00
909 1.2700e-01 1.0410e-01 3.7545e+00 3.2244e+00 1.3265e-01 3.2462e-01 4.6870e+00
910 1.2700e-01 1.0410e-01 3.7545e+00 3.2244e+00 1.3265e-01 3.2462e-01 4.6918e+00
911 1.2620e-01 1.0355e-01 3.7522e+00 3.2244e+00 1.3292e-01 3.2738e-01 4.6969e+00
912 1.2620e-01 1.0355e-01 3.7522e+00 3.2244e+00 1.3292e-01 3.2738e-01 4.7018e+00
913 1.2560e-01 1.0365e-01 3.7512e+00 3.2275e+00 1.3037e-01 3.2905e-01 4.7069e+00
914 1.2540e-01 1.0397e-01 3.7492e+00 3.2275e+00 1.3325e-01 3.2809e-01 4.7120e+00
915 1.2580e-01 1.0382e-01 3.7511e+00 3.2326e+00 1.3868e-01 3.2848e-01 4.7171e+00
916 1.2600e-01 1.0343e-01 3.7466e+00 3.2338e+00 1.3762e-01 3.3136e-01 4.7222e+00
917 1.2600e-01 1.0360e-01 3.7492e+00 3.2342e+00 1.3807e-01 3.3221e-01 4.7273e+00
918 1.2620e-01 1.0373e-01 3.7480e+00 3.2377e+00 1.4256e-01 3.3137e-01 4.7326e+00
919 1.2700e-01 1.0395e-01 3.7492e+00 3.2349e+00 1.4558e-01 3.3435e-01 4.7377e+00
920 1.2480e-01 1.0338e-01 3.7505e+00 3.2387e+00 1.4134e-01 3.3288e-01 4.7428e+00
921 1.2760e-01 1.0337e-01 3.7502e+00 3.2377e+00 1.4385e-01 3.2988e-01 4.7479e+00
922 1.2640e-01 1.0357e-01 3.7504e+00 3.2387e+00 1.4872e-01 3.3092e-01 4.7530e+00
923 1.2640e-01 1.0357e-01 3.7504e+00 3.2387e+00 1.4872e-01 3.3092e-01 4.7579e+00
924 1.2580e-01 1.0363e-01 3.7494e+00 3.2421e+00 1.4831e-01 3.2958e-01 4.7630e+00
925 1.2600e-01 1.0338e-01 3.7517e+00 3.2416e+00 1.4608e-01 3.3001e-01 4.7681e+00
926 1.2540e-01 1.0278e-01 3.7512e+00 3.2416e+00 1.4790e-01 3.2662e-01 4.7733e+00
927 1.2620e-01 1.0337e-01 3.7482e+00 3.2431e+00 1.4803e-01 3.2732e-01 4.7784e+00
928 1.2620e-01 1.0365e-01 3.7512e+00 3.2471e+00 1.4932e-01 3.2962e-01 4.7835e+00
929 1.2380e-01 1.0352e-01 3.7516e+00 3.2474e+00 1.4827e-01 3.3012e-01 4.7887e+00
930 1.2380e-01 1.0355e-01 3.7490e+00 3.2476e+00 1.4875e-01 3.2936e-01 4.7938e+00
931 1.2380e-01 1.0355e-01 3.7490e+00 3.2476e+00 1.4875e-01 3.2936e-01 4.7986e+00
932 1.2380e-01 1.0355e-01 3.7490e+00 3.2476e+00 1.4875e-01 3.2936e-01 4.8035e+00
933 1.2380e-01 1.0355e-01 3.7490e+00 3.2476e+00 1.4875e-01 3.2936e-01 4.8083e+00
934 1.2380e-01 1.0332e-01 3.7511e+00 3.2469e+00 1.5103e-01 3.3174e-01 4.8134e+00
935 1.2580e-01 1.0407e-01 3.7547e+00 3.2499e+00 1.5263e-01 3.3383e-01 4.8185e+00
936 1.2540e-01 1.0417e-01 3.7569e+00 3.2507e+00 1.5174e-01 3.3505e-01 4.8236e+00
937 1.2560e-01 1.0387e-01 3.7562e+00 3.2512e+00 1.4971e-01 3.3288e-01 4.8287e+00
938 1.2480e-01 1.0312e-01 3.7547e+00 3.2525e+00 1.5155e-01 3.3227e-01 4.8339e+00
939 1.2340e-01 1.0262e-01 3.7547e+00 3.2532e+00 1.4939e-01 3.3379e-01 4.8390e+00
940 1.2340e-01 1.0262e-01 3.7547e+00 3.2532e+00 1.4939e-01 3.3379e-01 4.8439e+00
941 1.2340e-01 1.0262e-01 3.7547e+00 3.2532e+00 1.4939e-01 3.3379e-01 4.8487e+00
942 1.2340e-01 1.0262e-01 3.7547e+00 3.2532e+00 1.4939e-01 3.3379e-01 4.8535e+00
943 1.2340e-01 1.0262e-01 3.7547e+00 3.2532e+00 1.4939e-01 3.3379e-01 4.8584e+00
944 1.2300e-01 1.0252e-01 3.7547e+00 3.2534e+00 1.4963e-01 3.3423e-01 4.8635e+00
945 1.2260e-01 1.0267e-01 3.7558e+00 3.2556e+00 1.5283e-01 3.3373e-01 4.8686e+00
946 1.2180e-01 1.0295e-01 3.7558e+00 3.2527e+00 1.5500e-01 3.3487e-01 4.8737e+00
947 1.1980e-01 1.0233e-01 3.7589e+00 3.2535e+00 1.5711e-01 3.3275e-01 4.8788e+00
948 1.1980e-01 1.0233e-01 3.7589e+00 3.2535e+00 1.5711e-01 3.3275e-01 4.8837e+00
949 1.2040e-01 1.0227e-01 3.7619e+00 3.2524e+00 1.5719e-01 3.3307e-01 4.8887e+00
950 1.2160e-01 1.0193e-01 3.7633e+00 3.2517e+00 1.5547e-01 3.3172e-01 4.8939e+00
951 1.2260e-01 1.0228e-01 3.7619e+00 3.2525e+00 1.5197e-01 3.3114e-01 4.8990e+00
952 1.2300e-01 1.0277e-01 3.7605e+00 3.2540e+00 1.5186e-01 3.3269e-01 4.9042e+00
953 1.2180e-01 1.0268e-01 3.7598e+00 3.2569e+00 1.5447e-01 3.3398e-01 4.9093e+00
954 1.2240e-01 1.0232e-01 3.7616e+00 3.2570e+00 1.5796e-01 3.3232e-01 4.9144e+00
955 1.2240e-01 1.0243e-01 3.7573e+00 3.2591e+00 1.5837e-01 3.3321e-01 4.9195e+00
956 1.2380e-01 1.0285e-01 3.7571e+00 3.2602e+00 1.5765e-01 3.3153e-01 4.9246e+00
957 1.2320e-01 1.0283e-01 3.7594e+00 3.2582e+00 1.5646e-01 3.3621e-01 4.9297e+00
958 1.2220e-01 1.0255e-01 3.7582e+00 3.2632e+00 1.5652e-01 3.3507e-01 4.9349e+00
959 1.2180e-01 1.0152e-01 3.7584e+00 3.2633e+00 1.5517e-01 3.3541e-01 4.9400e+00
960 1.2260e-01 1.0218e-01 3.7589e+00 3.2643e+00 1.5566e-01 3.3548e-01 4.9451e+00
961 1.2140e-01 1.0198e-01 3.7556e+00 3.2645e+00 1.5211e-01 3.3518e-01 4.9503e+00
962 1.2140e-01 1.0210e-01 3.7565e+00 3.2666e+00 1.5234e-01 3.3554e-01 4.9554e+00
963 1.2120e-01 1.0183e-01 3.7548e+00 3.2689e+00 1.5147e-01 3.3328e-01 4.9605e+00
964 1.2320e-01 1.0208e-01 3.7556e+00 3.2738e+00 1.5195e-01 3.3360e-01 4.9656e+00
965 1.2420e-01 1.0230e-01 3.7597e+00 3.2732e+00 1.5145e-01 3.3435e-01 4.9707e+00
966 1.2340e-01 1.0223e-01 3.7600e+00 3.2743e+00 1.4880e-01 3.3525e-01 4.9758e+00
967 1.2360e-01 1.0222e-01 3.7641e+00 3.2790e+00 1.4835e-01 3.3544e-01 4.9809e+00
968 1.2240e-01 1.0255e-01 3.7635e+00 3.2790e+00 1.4828e-01 3.3789e-01 4.9861e+00
969 1.2300e-01 1.0258e-01 3.7624e+00 3.2829e+00 1.4893e-01 3.3873e-01 4.9912e+00
970 1.2300e-01 1.0232e-01 3.7631e+00 3.2829e+00 1.4676e-01 3.3886e-01 4.9964e+00
971 1.2220e-01 1.0212e-01 3.7622e+00 3.2878e+00 1.5033e-01 3.3724e-01 5.0015e+00
972 1.2160e-01 1.0235e-01 3.7594e+00 3.2893e+00 1.5113e-01 3.3770e-01 5.0066e+00
973 1.2160e-01 1.0188e-01 3.7606e+00 3.2915e+00 1.4752e-01 3.3700e-01 5.0117e+00
974 1.2140e-01 1.0153e-01 3.7565e+00 3.2915e+00 1.4484e-01 3.3859e-01 5.0168e+00
975 1.2140e-01 1.0148e-01 3.7561e+00 3.2938e+00 1.4283e-01 3.4045e-01 5.0219e+00
976 1.2140e-01 1.0133e-01 3.7595e+00 3.2959e+00 1.4233e-01 3.4107e-01 5.0271e+00
977 1.2160e-01 1.0163e-01 3.7592e+00 3.2964e+00 1.4484e-01 3.4338e-01 5.0322e+00
978 1.2240e-01 1.0178e-01 3.7602e+00 3.2964e+00 1.4797e-01 3.4151e-01 5.0373e+00
979 1.2240e-01 1.0163e-01 3.7579e+00 3.2985e+00 1.4724e-01 3.4054e-01 5.0425e+00
980 1.2300e-01 1.0232e-01 3.7609e+00 3.3000e+00 1.4977e-01 3.3987e-01 5.0476e+00
981 1.2320e-01 1.0215e-01 3.7603e+00 3.3025e+00 1.5052e-01 3.4115e-01 5.0527e+00
982 1.2280e-01 1.0280e-01 3.7603e+00 3.3053e+00 1.4930e-01 3.4098e-01 5.0578e+00
983 1.2280e-01 1.0280e-01 3.7603e+00 3.3053e+00 1.4930e-01 3.4098e-01 5.0626e+00
984 1.2240e-01 1.0232e-01 3.7638e+00 3.3082e+00 1.4717e-01 3.4489e-01 5.0677e+00
985 1.2200e-01 1.0242e-01 3.7608e+00 3.3082e+00 1.4717e-01 3.4649e-01 5.0729e+00
986 1.2160e-01 1.0203e-01 3.7635e+00 3.3110e+00 1.4794e-01 3.5161e-01 5.0780e+00
987 1.2380e-01 1.0240e-01 3.7620e+00 3.3118e+00 1.4790e-01 3.4942e-01 5.0831e+00
988 1.2280e-01 1.0233e-01 3.7640e+00 3.3127e+00 1.4951e-01 3.5197e-01 5.0882e+00
989 1.2160e-01 1.0268e-01 3.7636e+00 3.3126e+00 1.4960e-01 3.5135e-01 5.0933e+00
990 1.2160e-01 1.0268e-01 3.7636e+00 3.3126e+00 1.4960e-01 3.5135e-01 5.0982e+00
991 1.2160e-01 1.0268e-01 3.7636e+00 3.3126e+00 1.4960e-01 3.5135e-01 5.1031e+00
992 1.2240e-01 1.0278e-01 3.7647e+00 3.3148e+00 1.5253e-01 3.5318e-01 5.1086e+00
993 1.2200e-01 1.0233e-01 3.7669e+00 3.3130e+00 1.5362e-01 3.5270e-01 5.1137e+00
994 1.2160e-01 1.0258e-01 3.7637e+00 3.3169e+00 1.5339e-01 3.5267e-01 5.1188e+00
995 1.2180e-01 1.0257e-01 3.7614e+00 3.3178e+00 1.5402e-01 3.4884e-01 5.1239e+00
996 1.2200e-01 1.0232e-01 3.7618e+00 3.3178e+00 1.5170e-01 3.4696e-01 5.1290e+00
997 1.2400e-01 1.0243e-01 3.7624e+00 3.3217e+00 1.5099e-01 3.4945e-01 5.1342e+00
998 1.2340e-01 1.0232e-01 3.7645e+00 3.3272e+00 1.5194e-01 3.4753e-01 5.1394e+00
999 1.2320e-01 1.0192e-01 3.7668e+00 3.3326e+00 1.5277e-01 3.4428e-01 5.1446e+00
1000 1.2400e-01 1.0182e-01 3.7686e+00 3.3340e+00 1.5477e-01 3.4611e-01 5.1497e+00
1001 1.2400e-01 1.0182e-01 3.7686e+00 3.3340e+00 1.5477e-01 3.4611e-01 5.1546e+00
1002 1.2360e-01 1.0223e-01 3.7693e+00 3.3336e+00 1.5546e-01 3.4489e-01 5.1597e+00
1003 1.2280e-01 1.0223e-01 3.7688e+00 3.3348e+00 1.5175e-01 3.4620e-01 5.1648e+00
1004 1.2400e-01 1.0243e-01 3.7678e+00 3.3398e+00 1.5507e-01 3.4550e-01 5.1699e+00
1005 1.2320e-01 1.0267e-01 3.7672e+00 3.3431e+00 1.5387e-01 3.4640e-01 5.1751e+00
1006 1.2380e-01 1.0227e-01 3.7675e+00 3.3429e+00 1.5444e-01 3.4682e-01 5.1802e+00
1007 1.2240e-01 1.0245e-01 3.7693e+00 3.3456e+00 1.5499e-01 3.5023e-01 5.1853e+00
1008 1.2280e-01 1.0212e-01 3.7689e+00 3.3448e+00 1.5614e-01 3.4810e-01 5.1905e+00
1009 1.2400e-01 1.0223e-01 3.7702e+00 3.3450e+00 1.5614e-01 3.4860e-01 5.1956e+00
1010 1.2320e-01 1.0203e-01 3.7716e+00 3.3452e+00 1.5972e-01 3.4710e-01 5.2007e+00
1011 1.2320e-01 1.0235e-01 3.7717e+00 3.3450e+00 1.5604e-01 3.4666e-01 5.2058e+00
1012 1.2120e-01 1.0225e-01 3.7709e+00 3.3441e+00 1.5529e-01 3.4345e-01 5.2110e+00
1013 1.2240e-01 1.0263e-01 3.7700e+00 3.3482e+00 1.5397e-01 3.4222e-01 5.2161e+00
1014 1.2420e-01 1.0220e-01 3.7678e+00 3.3442e+00 1.5537e-01 3.4068e-01 5.2212e+00
1015 1.2360e-01 1.0245e-01 3.7688e+00 3.3460e+00 1.5624e-01 3.4231e-01 5.2265e+00
1016 1.2180e-01 1.0205e-01 3.7692e+00 3.3474e+00 1.5653e-01 3.4298e-01 5.2316e+00
1017 1.2220e-01 1.0132e-01 3.7723e+00 3.3511e+00 1.5511e-01 3.4084e-01 5.2367e+00
1018 1.2200e-01 1.0145e-01 3.7746e+00 3.3486e+00 1.5596e-01 3.3849e-01 5.2418e+00
1019 1.2140e-01 1.0150e-01 3.7757e+00 3.3468e+00 1.5664e-01 3.3718e-01 5.2471e+00
1020 1.2120e-01 1.0200e-01 3.7750e+00 3.3484e+00 1.5638e-01 3.3732e-01 5.2522e+00
1021 1.2240e-01 1.0245e-01 3.7784e+00 3.3501e+00 1.5860e-01 3.3632e-01 5.2573e+00
1022 1.2200e-01 1.0255e-01 3.7792e+00 3.3533e+00 1.5780e-01 3.4071e-01 5.2624e+00
1023 1.2120e-01 1.0225e-01 3.7791e+00 3.3562e+00 1.5557e-01 3.3959e-01 5.2675e+00
1024 1.2120e-01 1.0245e-01 3.7783e+00 3.3580e+00 1.5607e-01 3.4145e-01 5.2727e+00
1025 1.2080e-01 1.0185e-01 3.7788e+00 3.3612e+00 1.5635e-01 3.4474e-01 5.2778e+00
1026 1.2160e-01 1.0205e-01 3.7820e+00 3.3595e+00 1.5350e-01 3.4211e-01 5.2829e+00
1027 1.2320e-01 1.0235e-01 3.7788e+00 3.3616e+00 1.5142e-01 3.3982e-01 5.2880e+00
1028 1.2300e-01 1.0232e-01 3.7746e+00 3.3611e+00 1.4909e-01 3.3872e-01 5.2932e+00
1029 1.2340e-01 1.0170e-01 3.7767e+00 3.3665e+00 1.4580e-01 3.4115e-01 5.2983e+00
1030 1.2320e-01 1.0195e-01 3.7786e+00 3.3692e+00 1.4623e-01 3.4090e-01 5.3034e+00
1031 1.2320e-01 1.0195e-01 3.7786e+00 3.3692e+00 1.4623e-01 3.4090e-01 5.3083e+00
1032 1.2200e-01 1.0123e-01 3.7788e+00 3.3705e+00 1.5224e-01 3.3729e-01 5.3134e+00
1033 1.2280e-01 1.0133e-01 3.7811e+00 3.3726e+00 1.5316e-01 3.3749e-01 5.3185e+00
1034 1.2180e-01 1.0150e-01 3.7836e+00 3.3764e+00 1.5142e-01 3.3913e-01 5.3236e+00
1035 1.2440e-01 1.0185e-01 3.7848e+00 3.3812e+00 1.5410e-01 3.4346e-01 5.3287e+00
1036 1.2500e-01 1.0190e-01 3.7845e+00 3.3813e+00 1.5214e-01 3.4058e-01 5.3338e+00
1037 1.2440e-01 1.0180e-01 3.7848e+00 3.3842e+00 1.5041e-01 3.3985e-01 5.3390e+00
1038 1.2440e-01 1.0222e-01 3.7915e+00 3.3830e+00 1.4775e-01 3.3894e-01 5.3441e+00
1039 1.2280e-01 1.0138e-01 3.7931e+00 3.3850e+00 1.5016e-01 3.3956e-01 5.3493e+00
1040 1.2300e-01 1.0162e-01 3.7913e+00 3.3876e+00 1.4878e-01 3.4149e-01 5.3544e+00
1041 1.2320e-01 1.0148e-01 3.7941e+00 3.3907e+00 1.4982e-01 3.4155e-01 5.3595e+00
1042 1.2320e-01 1.0122e-01 3.7938e+00 3.3936e+00 1.4843e-01 3.3999e-01 5.3646e+00
1043 1.2260e-01 1.0120e-01 3.7949e+00 3.4010e+00 1.4866e-01 3.3582e-01 5.3697e+00
1044 1.2060e-01 1.0095e-01 3.7946e+00 3.4002e+00 1.4811e-01 3.3830e-01 5.3749e+00
1045 1.2060e-01 1.0095e-01 3.7946e+00 3.4002e+00 1.4811e-01 3.3830e-01 5.3797e+00
1046 1.2060e-01 1.0095e-01 3.7946e+00 3.4002e+00 1.4811e-01 3.3830e-01 5.3846e+00
1047 1.2060e-01 1.0095e-01 3.7946e+00 3.4002e+00 1.4811e-01 3.3830e-01 5.3894e+00
1048 1.2100e-01 1.0138e-01 3.7942e+00 3.4007e+00 1.4686e-01 3.3870e-01 5.3945e+00
1049 1.2280e-01 1.0108e-01 3.7951e+00 3.4021e+00 1.4824e-01 3.3918e-01 5.3996e+00
1050 1.2300e-01 1.0102e-01 3.7976e+00 3.4088e+00 1.4830e-01 3.4046e-01 5.4047e+00
1051 1.2260e-01 1.0112e-01 3.8010e+00 3.4124e+00 1.5148e-01 3.4147e-01 5.4098e+00
1052 1.2240e-01 1.0088e-01 3.7971e+00 3.4126e+00 1.5144e-01 3.4300e-01 5.4149e+00
1053 1.2340e-01 1.0070e-01 3.7993e+00 3.4106e+00 1.5099e-01 3.4155e-01 5.4201e+00
1054 1.2340e-01 1.0070e-01 3.7993e+00 3.4106e+00 1.5099e-01 3.4155e-01 5.4249e+00
1055 1.2280e-01 1.0105e-01 3.7961e+00 3.4109e+00 1.5121e-01 3.4255e-01 5.4301e+00
1056 1.2340e-01 1.0088e-01 3.7973e+00 3.4138e+00 1.4959e-01 3.4167e-01 5.4352e+00
1057 1.2300e-01 1.0090e-01 3.7982e+00 3.4181e+00 1.5313e-01 3.4059e-01 5.4403e+00
1058 1.2300e-01 1.0090e-01 3.7982e+00 3.4181e+00 1.5313e-01 3.4059e-01 5.4452e+00
1059 1.2260e-01 1.0090e-01 3.8010e+00 3.4218e+00 1.5624e-01 3.4257e-01 5.4503e+00
1060 1.2360e-01 1.0093e-01 3.8012e+00 3.4221e+00 1.5889e-01 3.4156e-01 5.4554e+00
1061 1.2200e-01 1.0047e-01 3.8026e+00 3.4219e+00 1.5822e-01 3.3873e-01 5.4606e+00
1062 1.2380e-01 1.0040e-01 3.8028e+00 3.4207e+00 1.5673e-01 3.4263e-01 5.4657e+00
1063 1.2240e-01 1.0062e-01 3.8003e+00 3.4221e+00 1.5731e-01 3.4091e-01 5.4708e+00
1064 1.2240e-01 1.0095e-01 3.7984e+00 3.4234e+00 1.5735e-01 3.4117e-01 5.4759e+00
1065 1.2300e-01 1.0035e-01 3.7975e+00 3.4197e+00 1.5782e-01 3.3983e-01 5.4810e+00
1066 1.2240e-01 1.0073e-01 3.7952e+00 3.4189e+00 1.5715e-01 3.4190e-01 5.4861e+00
1067 1.2160e-01 1.0122e-01 3.7942e+00 3.4204e+00 1.5656e-01 3.3958e-01 5.4913e+00
1068 1.2260e-01 1.0092e-01 3.7934e+00 3.4183e+00 1.5420e-01 3.3923e-01 5.4964e+00
1069 1.2420e-01 1.0088e-01 3.7948e+00 3.4225e+00 1.5201e-01 3.3824e-01 5.5015e+00
1070 1.2120e-01 1.0108e-01 3.7943e+00 3.4225e+00 1.4936e-01 3.3814e-01 5.5067e+00
1071 1.2120e-01 1.0108e-01 3.7943e+00 3.4225e+00 1.4936e-01 3.3814e-01 5.5115e+00
1072 1.2060e-01 1.0025e-01 3.7950e+00 3.4304e+00 1.4851e-01 3.4047e-01 5.5166e+00
1073 1.2060e-01 1.0025e-01 3.7950e+00 3.4304e+00 1.4851e-01 3.4047e-01 5.5215e+00
1074 1.2020e-01 1.0012e-01 3.7922e+00 3.4291e+00 1.4799e-01 3.4434e-01 5.5266e+00
1075 1.2080e-01 1.0063e-01 3.7915e+00 3.4269e+00 1.4799e-01 3.4549e-01 5.5317e+00
1076 1.2020e-01 1.0055e-01 3.7920e+00 3.4273e+00 1.4764e-01 3.4343e-01 5.5368e+00
1077 1.2020e-01 1.0048e-01 3.7882e+00 3.4305e+00 1.4614e-01 3.4334e-01 5.5419e+00
1078 1.2120e-01 1.0077e-01 3.7864e+00 3.4328e+00 1.4197e-01 3.4514e-01 5.5471e+00
1079 1.2060e-01 1.0058e-01 3.7862e+00 3.4373e+00 1.4087e-01 3.4060e-01 5.5522e+00
1080 1.2060e-01 1.0103e-01 3.7898e+00 3.4356e+00 1.4077e-01 3.4236e-01 5.5573e+00
1081 1.2080e-01 1.0108e-01 3.7893e+00 3.4402e+00 1.4554e-01 3.4329e-01 5.5625e+00
1082 1.2080e-01 1.0038e-01 3.7901e+00 3.4420e+00 1.4146e-01 3.4259e-01 5.5676e+00
1083 1.1960e-01 1.0057e-01 3.7902e+00 3.4427e+00 1.4573e-01 3.4758e-01 5.5727e+00
1084 1.2120e-01 1.0038e-01 3.7916e+00 3.4440e+00 1.4889e-01 3.4653e-01 5.5778e+00
1085 1.2000e-01 1.0048e-01 3.7934e+00 3.4440e+00 1.4804e-01 3.4693e-01 5.5829e+00
1086 1.2140e-01 1.0050e-01 3.7967e+00 3.4472e+00 1.4943e-01 3.4870e-01 5.5880e+00
1087 1.2180e-01 1.0063e-01 3.7970e+00 3.4500e+00 1.4838e-01 3.4927e-01 5.5932e+00
1088 1.2100e-01 1.0020e-01 3.7968e+00 3.4511e+00 1.4623e-01 3.5063e-01 5.5983e+00
1089 1.1920e-01 1.0070e-01 3.7979e+00 3.4519e+00 1.4895e-01 3.4962e-01 5.6034e+00
1090 1.2060e-01 1.0012e-01 3.7956e+00 3.4512e+00 1.4834e-01 3.4829e-01 5.6085e+00
1091 1.2060e-01 1.0038e-01 3.7939e+00 3.4578e+00 1.4593e-01 3.4951e-01 5.6136e+00
1092 1.2040e-01 1.0033e-01 3.7898e+00 3.4623e+00 1.4765e-01 3.4808e-01 5.6188e+00
1093 1.2040e-01 9.9850e-02 3.7896e+00 3.4650e+00 1.4855e-01 3.4727e-01 5.6239e+00
1094 1.2040e-01 9.9850e-02 3.7896e+00 3.4650e+00 1.4855e-01 3.4727e-01 5.6288e+00
1095 1.1920e-01 9.9733e-02 3.7877e+00 3.4699e+00 1.4930e-01 3.5011e-01 5.6339e+00
1096 1.1960e-01 9.9667e-02 3.7883e+00 3.4696e+00 1.5385e-01 3.5111e-01 5.6390e+00
1097 1.1960e-01 9.9667e-02 3.7883e+00 3.4696e+00 1.5385e-01 3.5111e-01 5.6439e+00
1098 1.2040e-01 9.9950e-02 3.7912e+00 3.4683e+00 1.5513e-01 3.4930e-01 5.6490e+00
1099 1.1940e-01 9.9683e-02 3.7932e+00 3.4682e+00 1.5688e-01 3.4823e-01 5.6541e+00
1100 1.1840e-01 9.9700e-02 3.7937e+00 3.4655e+00 1.5524e-01 3.4778e-01 5.6593e+00
1101 1.1920e-01 9.9600e-02 3.7904e+00 3.4661e+00 1.5475e-01 3.4896e-01 5.6644e+00
1102 1.2080e-01 1.0020e-01 3.7911e+00 3.4655e+00 1.5734e-01 3.4945e-01 5.6696e+00
1103 1.1920e-01 9.9867e-02 3.7909e+00 3.4659e+00 1.5431e-01 3.4755e-01 5.6747e+00
1104 1.1820e-01 9.9417e-02 3.7916e+00 3.4668e+00 1.5169e-01 3.4815e-01 5.6798e+00
1105 1.2040e-01 9.9650e-02 3.7901e+00 3.4677e+00 1.5316e-01 3.5035e-01 5.6850e+00
1106 1.1940e-01 1.0003e-01 3.7930e+00 3.4715e+00 1.4924e-01 3.5090e-01 5.6901e+00
1107 1.1940e-01 1.0003e-01 3.7948e+00 3.4720e+00 1.5186e-01 3.4913e-01 5.6953e+00
1108 1.1960e-01 9.9900e-02 3.7992e+00 3.4731e+00 1.5245e-01 3.5041e-01 5.7004e+00
1109 1.2040e-01 9.9800e-02 3.7982e+00 3.4751e+00 1.5344e-01 3.5112e-01 5.7055e+00
1110 1.1900e-01 9.9417e-02 3.7993e+00 3.4734e+00 1.5126e-01 3.5268e-01 5.7106e+00
1111 1.2160e-01 9.9933e-02 3.8003e+00 3.4750e+00 1.5122e-01 3.5599e-01 5.7157e+00
1112 1.2160e-01 9.9733e-02 3.8022e+00 3.4770e+00 1.5363e-01 3.5718e-01 5.7208e+00
1113 1.2100e-01 9.9983e-02 3.8018e+00 3.4795e+00 1.5235e-01 3.5769e-01 5.7260e+00
1114 1.2020e-01 9.9517e-02 3.8034e+00 3.4793e+00 1.5484e-01 3.5969e-01 5.7311e+00
1115 1.2000e-01 9.9017e-02 3.8073e+00 3.4841e+00 1.5498e-01 3.5917e-01 5.7363e+00
1116 1.2000e-01 9.9333e-02 3.8077e+00 3.4855e+00 1.5576e-01 3.6163e-01 5.7414e+00
1117 1.2000e-01 9.9583e-02 3.8080e+00 3.4866e+00 1.5675e-01 3.5821e-01 5.7465e+00
1118 1.2080e-01 9.9500e-02 3.8078e+00 3.4868e+00 1.5580e-01 3.5738e-01 5.7516e+00
1119 1.2180e-01 9.9383e-02 3.8082e+00 3.4916e+00 1.5592e-01 3.5709e-01 5.7569e+00
1120 1.2020e-01 9.9117e-02 3.8075e+00 3.4910e+00 1.5404e-01 3.5825e-01 5.7620e+00
1121 1.2140e-01 9.9233e-02 3.8061e+00 3.4972e+00 1.5363e-01 3.5691e-01 5.7672e+00
1122 1.2100e-01 9.8583e-02 3.8072e+00 3.4991e+00 1.5230e-01 3.5587e-01 5.7723e+00
1123 1.2200e-01 9.8750e-02 3.8072e+00 3.5001e+00 1.5149e-01 3.5947e-01 5.7774e+00
1124 1.2280e-01 9.8450e-02 3.8095e+00 3.4993e+00 1.4748e-01 3.5901e-01 5.7825e+00
1125 1.2320e-01 9.8750e-02 3.8118e+00 3.4992e+00 1.4499e-01 3.5765e-01 5.7876e+00
1126 1.2280e-01 9.8533e-02 3.8139e+00 3.4999e+00 1.4108e-01 3.5907e-01 5.7927e+00
1127 1.2220e-01 9.8517e-02 3.8152e+00 3.5042e+00 1.4214e-01 3.6189e-01 5.7978e+00
1128 1.2300e-01 9.9000e-02 3.8151e+00 3.5059e+00 1.4572e-01 3.6260e-01 5.8030e+00
1129 1.2080e-01 9.9283e-02 3.8127e+00 3.5040e+00 1.4416e-01 3.6464e-01 5.8081e+00
1130 1.2160e-01 9.9117e-02 3.8144e+00 3.5057e+00 1.4492e-01 3.6361e-01 5.8132e+00
1131 1.2140e-01 9.8933e-02 3.8164e+00 3.5060e+00 1.4375e-01 3.6483e-01 5.8184e+00
1132 1.2200e-01 9.8833e-02 3.8195e+00 3.5073e+00 1.4478e-01 3.6687e-01 5.8235e+00
1133 1.2220e-01 9.8483e-02 3.8186e+00 3.5047e+00 1.4713e-01 3.6845e-01 5.8286e+00
1134 1.2140e-01 9.9133e-02 3.8168e+00 3.5067e+00 1.4402e-01 3.6844e-01 5.8337e+00
1135 1.2220e-01 9.8767e-02 3.8178e+00 3.5078e+00 1.4056e-01 3.6763e-01 5.8388e+00
1136 1.2100e-01 9.8733e-02 3.8188e+00 3.5106e+00 1.3908e-01 3.6758e-01 5.8439e+00
1137 1.2200e-01 9.8850e-02 3.8165e+00 3.5110e+00 1.3536e-01 3.6783e-01 5.8491e+00
1138 1.2080e-01 9.8517e-02 3.8179e+00 3.5092e+00 1.3725e-01 3.6690e-01 5.8542e+00
1139 1.2040e-01 9.8383e-02 3.8158e+00 3.5095e+00 1.4091e-01 3.6655e-01 5.8593e+00
1140 1.2260e-01 9.8883e-02 3.8190e+00 3.5091e+00 1.3804e-01 3.6764e-01 5.8645e+00
1141 1.2300e-01 9.8700e-02 3.8182e+00 3.5109e+00 1.3964e-01 3.6874e-01 5.8696e+00
1142 1.2300e-01 9.9067e-02 3.8150e+00 3.5122e+00 1.4354e-01 3.7226e-01 5.8747e+00
1143 1.2160e-01 9.8983e-02 3.8162e+00 3.5145e+00 1.4747e-01 3.7464e-01 5.8798e+00
